OID_,Join_Count,Survey_to_Reef_Dist,TARGET_FID,SPECIES_CD,LIFE_STAGE,PRES,PRES2,N,SOURCE,LON_M,LAT_M,Habitat,Mangrove_Dist,Depth,StDev_Depth,Slope,Curvature,Plan_Curve,BPI_Fine,BPI_Broad,Rugosity,Mean_Sum_Temp,Mean_Sum_DO,Mean_Sum_Sal,Mean_Win_Temp,Mean_Win_DO,Mean_Win_Sal,OBJECTID_1,Source_1,Zone_,GeoForm,GeoformDet,GeoformD_1,BioCover,BioCoverDe,PercentBio,PercentCor,CMECS_Geo,CMECS_Bio,ClassLv0,ClassLv1,ClassLv2,ClassLv3,ClassLv4,Shape_Leng,AREA,PERIMETER,PA_Ratio,NEAR_FID,NEAR_DIST,Patch_ID,Coral_Reef_and_Hardbottom,Not_Classified,Seagrass,Unconsolidated_Sediment,Reef_Dist
383,1,0.000000000000000,1254,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,282182.642200000002049,113352.689499999993131,1,6103.630858999999873,-4.896475315000000,0.288129508000000,4.028220654000000,-0.510185242000000,0.048004963000000,605,209,1.000095844000000,30.465694429999999,6.099060535000000,35.522903440000000,23.331066130000000,6.918655872000000,36.169509890000000,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,481.652458046999982,13476.289912544472827,481.466931695717449,27.9900633363983,3120,3.995200308048598,1901,302295.713516827498097,,482194.854912517126650,905.640402600177367,2953.8225098
384,1,0.000000000000000,1255,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,282179.561600000015460,113362.641099999993457,1,6094.488769999999931,-5.197138309000000,0.155239910000000,2.117532492000000,-0.261081696000000,0.255844355000000,605,137,1.000124693000000,30.465820310000002,6.098951340000000,35.523014070000002,23.330034260000001,6.918760300000000,36.170047760000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,481.652458046999982,13476.289912544472827,481.466931695717449,27.9900633363983,3120,3.995200308048598,1901,303140.607674978906289,,481349.959559315058868,905.640402600177367,2954.6804199
385,1,0.000000000000000,1256,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,282423.502700000011828,114951.654500000004191,3,5188.092773000000307,-7.322020054000000,0.223301560000000,3.085850954000000,0.187433243000000,0.349120229000000,605,-8,1.000083208000000,30.475812909999998,6.087101460000000,35.521587369999999,23.275661469999999,6.928682327000000,36.172016139999997,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,114.331265525000006,974.666721501999405,114.342013823940121,8.5241346457546,2803,5.061084678004095,2806,64925.349266233097296,,720470.692688410868868,,2932.1425781
386,1,0.000000000000000,1257,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,285579.838500000012573,121288.292499999995925,1,5322.777344000000085,-3.576961517000000,0.003312682000000,0.040593967000000,0.024338722000000,0.002423304000000,-9,137,1.000000119000000,30.498254780000000,6.059207916000000,35.510974879999999,23.383121490000001,6.933694839000000,36.353855129999999,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,354.203921503999993,4381.480301711304492,354.155874855433979,12.3716154744004,4222,4.569755628598259,2211,154118.289504707645392,,622630.692024962161668,8646.943061473622947,2188.6396484
387,1,0.000000000000000,1258,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,285579.838500000012573,121288.292499999995925,1,5322.777344000000085,-3.576961517000000,0.003312682000000,0.040593967000000,0.024338722000000,0.002423304000000,-9,137,1.000000119000000,30.498254780000000,6.059207916000000,35.510974879999999,23.383121490000001,6.933694839000000,36.353855129999999,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,354.203921503999993,4381.480301711304492,354.155874855433979,12.3716154744004,4222,4.569755628598259,2211,154118.289504707587184,,622630.692024962045252,8646.943061473621128,2188.6396484
388,1,7.635389153404843,1259,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,287179.130899999989197,122577.049299999998766,3,6388.441894999999931,-10.343082430000001,0.034873560000000,0.482854933000000,-0.000720978000000,0.061071597000000,605,-154,1.000003457000000,30.507192610000001,6.063905716000000,35.510974879999999,23.519201280000001,6.924383163000000,36.237434389999997,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,101.872748814999994,635.814239607331729,101.827768368553052,6.24401624226979,5912,35.594937542958775,7211,161308.735596682643518,,607617.736353188869543,16469.817740808670351,1167.9645996
389,1,0.000000000000000,1260,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,284643.755200000014156,119925.245200000004843,1,4576.065918000000238,-5.386688709000000,0.180626988000000,2.541562319000000,0.310058594000000,0.220285907000000,605,209,1.000019550000000,30.492076870000002,6.059142590000000,35.510974879999999,23.322313309999998,6.935692787000000,36.309223179999996,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,921.778661337000017,22843.579384002852748,921.544736623005406,24.7883564152436,4334,3.360318932715424,4380,131560.059308883675840,,626191.442694097990170,27644.524676439195900,2962.0710449
390,1,0.000000000000000,1261,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,284646.752500000002328,119928.587599999998929,1,4573.995117000000391,-5.525052547000000,0.170721412000000,2.372657061000000,-0.330417633000000,-0.225074887000000,605,209,1.000031233000000,30.492076870000002,6.059104919000000,35.510974879999999,23.322189330000000,6.935692310000000,36.309680940000000,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,921.778661337000017,22843.579384002852748,921.544736623005406,24.7883564152436,4334,3.360318932715424,4380,131725.834033693361562,,626110.975261552259326,27559.431709012333158,2960.0000000
391,1,0.000000000000000,1262,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,285379.206599999975879,119456.849400000006426,1,5505.746581999999762,-8.236707687000001,0.156394973000000,1.870391965000000,1.565959930000000,0.858224452000000,1220,64,1.000526309000000,30.495529170000001,6.067630291000000,35.510974879999999,23.403009409999999,6.935686111000000,36.197216030000000,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,146.563982850999992,1653.816122545788858,146.576701744169014,11.2829399411123,3590,26.767075145831814,3599,68254.756191098262207,,646768.858178541413508,70372.680512638209620,2121.4824219
392,1,0.000000000000000,1263,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,285388.177399999985937,119470.200599999996484,1,5509.533202999999958,-9.173284531000000,0.222324342000000,3.050864935000000,1.110031128000000,0.905920327000000,605,-8,1.000363469000000,30.495611190000002,6.067593098000000,35.510974879999999,23.403577800000001,6.935686111000000,36.197456359999997,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,146.563982850999992,1653.816122545788858,146.576701744169014,11.2829399411123,3590,26.767075145831814,3599,65795.447621348619577,,653049.221568236360326,66551.335112716653384,2117.6955566
393,1,2.136467989208037,1264,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,284763.196200000005774,119652.360499999995227,3,4809.974608999999873,-8.387647629000000,0.247713104000000,3.435852766000000,0.496604919000000,0.190459996000000,-9,64,1.000057817000000,30.492692949999999,6.062209606000000,35.510974879999999,23.340566639999999,6.935701370000000,36.275299070000003,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,141.436930496999992,1122.312057262335884,141.461433402035141,7.93369634586348,2352,21.243179562875259,2355,177734.702424167393474,,602292.188024813891388,5369.380066144062766,2765.7106934
394,1,1.354444107095759,1265,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,284759.108799999987241,119662.305399999997462,3,4800.832519999999931,-8.390169144000000,0.197813749000000,2.726723194000000,0.303485870000000,-0.153807253000000,-9,64,1.000143051000000,30.492671970000000,6.062095642000000,35.510974879999999,23.339843750000000,6.935700893000000,36.276596069999997,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,141.436930496999992,1122.312057262335884,141.461433402035141,7.93369634586348,2352,21.243179562875259,2355,175810.975191204837756,,603893.622806790168397,5691.389087440453295,2774.8527832
395,1,0.000000000000000,1270,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,284784.804500000027474,121010.716799999994691,1,4641.686034999999720,-5.538110733000000,0.023745678000000,0.318246335000000,0.125343323000000,0.059561357000000,-9,64,1.000004172000000,30.492374420000001,6.053149700000000,35.510974879999999,23.310676569999998,6.935208797000000,36.397701259999998,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,145.976385195000006,1106.229690520835675,145.924652824220090,7.58082797601988,2177,27.933906465560217,2197,107834.327899756928673,,669421.197231591911986,8140.455607199814040,2895.3552246
396,1,0.000000000000000,1271,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,284801.969900000025518,121000.854600000006030,1,4665.828125000000000,-5.867910385000000,0.092358075000000,1.243680477000000,-0.220045090000000,0.014022684000000,-9,64,1.000053763000000,30.492555620000001,6.053425789000000,35.510974879999999,23.312871930000000,6.935205460000000,36.395606989999997,0,Biscayne Bay NPS, ,Patch Reefs,Aggregated Patch Reefs, , , , , ,G_B_S_AP,B_A_B,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,Aggregated Patch Reef,145.976385195000006,1106.229690520835675,145.924652824220090,7.58082797601988,2177,27.933906465560217,2197,109284.984235961179365,,667966.492656998918392,8144.435105304124590,2871.2131348
397,1,0.000000000000000,1277,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,275096.841599999985192,92892.395539999997709,1,9625.060546999999133,-12.268147470000001,0.050275225000000,0.647779703000000,0.376251221000000,0.166591838000000,605,-8,1.000031710000000,30.297607419999999,6.155957222000000,35.520641329999997,23.749868390000000,6.903631210000000,36.435932160000000,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",300.279494840999973,4590.455093339129235,300.248464000136721,15.2888545446049,5374,7.343864793700930,4306,245596.785608012491139,,,539799.331315998686478,2038.6248779
398,1,0.000000000000000,1278,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,275122.825499999977183,92933.527239999995800,1,9673.700194999999439,-12.797797200000000,0.094914831000000,1.287447333000000,-0.105133057000000,0.082960412000000,-9,-81,1.000030160000000,30.298898699999999,6.155697823000000,35.519733430000002,23.749303820000002,6.904183865000000,36.436214450000001,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Algae, ,50%-90%,10%-50%,G_B_S_P_I,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,"Individual Patch Reef, Algae (Discontinuous)",300.279494840999973,4590.455093339129235,300.248464000136721,15.2888545446049,5374,7.343864793700930,4306,236532.768271417735377,,,548828.619487740797922,2096.0512695
399,1,0.000000000000000,1283,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,262582.199199999973644,78598.865510000003269,1,7181.137206999999762,-3.561221600000000,0.035006735000000,0.474614084000000,-0.159262657000000,-0.031551760000000,-9,209,1.000005960000000,30.182212830000001,6.171654224000000,35.617855069999997,23.749780650000002,6.861246109000000,36.403293609999999,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",4352.075554250000096,278420.457247646001633,4351.739122956673782,63.9791240653416,1172,114.599845898922993,1125,175115.757254314055899,,610280.328628685208969,,2211.1730957
400,1,0.000000000000000,1284,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,262567.112800000002608,78587.719049999999697,1,7172.350585999999566,-3.663851738000000,0.031939715000000,0.433788031000000,-0.152496338000000,-0.077050447000000,-9,137,1.000005245000000,30.182664870000000,6.171574593000000,35.619136810000001,23.751340870000000,6.860819817000000,36.402687069999999,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",4352.075554250000096,278420.457247646001633,4351.739122956673782,63.9791240653416,1172,114.599845898922993,1125,175302.765439747570781,,610093.152405605302192,,2211.1730957
401,1,0.000000000000000,1285,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,274753.223200000007637,92681.128790000002482,1,9239.497069999999439,-9.996466636999999,0.526469231000000,7.271585941000000,-1.714916229000000,-0.905661762000000,-9,64,1.000631571000000,30.295391080000002,6.157214165000000,35.530628200000002,23.737958910000000,6.900533676000000,36.437637330000001,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",1197.513736950000066,41979.520467932095926,1197.484832570676190,35.0564110092429,1699,7.399853241778210,5355,280822.853049660800025,,12310.626987617853956,492262.780143498268444,1687.7922363
402,1,0.000000000000000,1286,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,274760.170299999997951,92701.107109999997192,1,9236.212890999999217,-8.577020644999999,0.453763247000000,6.087801456000000,2.489067078000000,1.074690580000000,1220,137,1.001067400000000,30.296154019999999,6.157088757000000,35.530300140000001,23.737108230000000,6.900753498000000,36.437789920000000,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",1197.513736950000066,41979.520467932095926,1197.484832570676190,35.0564110092429,1699,7.399853241778210,5355,275095.605254085385241,,11079.441218371968716,499220.999432058655657,1709.8632812
403,1,0.000000000000000,1287,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,256757.551700000010896,74420.575519999998505,1,5560.426757999999609,-3.987602234000000,0.005419146000000,0.071855709000000,0.031140327000000,0.027545106000000,-9,-8,1.000000358000000,30.481697080000000,6.113571167000000,35.524269099999998,23.730787280000001,6.890825748000000,36.202774050000002,19786,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",1656.586701929999890,113368.303211478327285,1651.543290259680361,68.6438580690506,1571,402.265446254937274,1568,113368.303211408434436,,668870.715641071437858,,3735.1218262
404,1,0.000000000000000,1288,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,256777.772599999996601,74412.905389999999898,1,5578.710938000000169,-4.032461166000000,0.005174783000000,0.061237730000000,-0.056993484000000,-0.043370467000000,-9,-8,1.000000715000000,30.480432510000000,6.113710880000000,35.523868559999997,23.732168200000000,6.890982151000000,36.201885220000001,19786,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",1656.586701929999890,113368.303211478327285,1651.543290259680361,68.6438580690506,1571,402.265446254937274,1568,113368.303211408434436,,666640.762569955550134,,3710.9797363
405,1,0.000000000000000,1293,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,282118.973899999982677,110916.187600000004750,1,7179.144043000000238,-5.435185432000000,0.090674520000000,1.244925976000000,0.149484634000000,0.028974148000000,-9,209,1.000013232000000,30.435930249999998,6.117249012000000,35.511329650000000,23.465963360000000,6.902059078000000,36.195568080000001,0,Biscayne Bay NPS, ,Patch Reefs,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,135.296817936999986,1402.057064558336151,135.313171233879160,10.3615712481897,1770,228.660494585745397,2849,222487.709659527463373,,458913.763342909340281,103995.018145795096643,2100.3552246
406,1,0.000000000000000,1296,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,271079.004399999976158,89508.685490000003483,1,6866.133300999999847,-3.284007072000000,0.036292970000000,0.494400024000000,-0.060690880000000,0.036290426000000,605,209,1.000004292000000,30.247516630000000,6.167890072000000,35.614643100000002,23.551691060000000,6.890901089000000,36.454002379999999,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",966.413030081999977,43144.432238987923483,966.507519176048731,44.6395205241328,5159,45.018744348399700,5160,356464.211079866625369,,176889.786524879280478,252041.819263381592464,551.5432739
407,1,0.000000000000000,1297,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,271097.247299999988172,89491.056559999997262,1,6894.417480000000069,-3.195545435000000,0.036121327000000,0.505696952000000,-0.019510269000000,-0.013140553000000,1220,282,1.000001431000000,30.245695110000000,6.168270111000000,35.613761900000000,23.554355619999999,6.890717983000000,36.454711910000000,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",966.413030081999977,43144.432238987923483,966.507519176048731,44.6395205241328,5159,45.018744348399700,5160,344070.590831449429970,,185793.840881730837282,255531.624824165919563,523.2590332
408,1,0.000000000000000,1298,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,270992.992199999978766,89373.088409999996657,1,6839.123047000000042,-5.585541248000000,0.114402756000000,1.608817220000000,-0.827154160000000,-0.356153339000000,-9,64,1.000078917000000,30.242927550000001,6.168708801000000,35.609443659999997,23.549388889999999,6.891229153000000,36.452732089999998,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Aggregated Patch Reefs, ,Algae, ,50%-90%,10%-50%,G_B_S_AP,B_A_B__P,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Aggregated Patch Reef,"Aggregated Patch Reef, Algae (Discontinuous)",966.413030081999977,43144.432238987923483,966.507519176048731,44.6395205241328,5159,45.018744348399700,5160,325806.130519956117496,,210169.809034274076112,249420.390587999369018,549.2640991
409,1,0.000000000000000,1301,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,270822.529600000008941,87638.544540000002598,1,7385.712402000000111,-4.008497715000000,0.113422938000000,1.518551469000000,0.527361870000000,0.177204669000000,1220,282,1.000062943000000,30.149204250000000,6.184401035000000,35.584102629999997,23.586170200000002,6.888393879000000,36.439220429999999,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Unknown, , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,832.654769962000046,46844.922568818888976,832.457795516055057,56.2730300816979,5118,10.451215972422638,5651,142671.566418774949852,,303916.603044478979427,338808.120815759350080,1627.1677246
410,1,0.000000000000000,1302,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,270811.217300000018440,87680.580770000000484,1,7354.144043000000238,-2.684091568000000,0.222240269000000,2.996626854000000,0.796779633000000,0.123193018000000,1220,355,1.000209689000000,30.152032850000001,6.183990002000000,35.584049219999997,23.584163669999999,6.888535976000000,36.439914700000003,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Unknown, , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,832.654769962000046,46844.922568818888976,832.457795516055057,56.2730300816979,5118,10.451215972422638,5651,137762.820272309822030,,300665.353961717803031,346967.875544573238585,1593.3809814
411,1,0.000000000000000,1303,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,270736.670299999997951,87664.684349999995902,1,7285.356934000000365,-2.217155218000000,0.140794277000000,1.943009019000000,0.012587547000000,-0.101753905000000,1220,355,1.000022650000000,30.153385159999999,6.183832169000000,35.585060120000001,23.578725810000002,6.888734818000000,36.439102169999998,0,Keys NOAA,Lagoon,Coral Reef and Hardbottom,Individual Patch Reef, ,Unknown, , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,832.654769962000046,46844.922568818888976,832.457795516055057,56.2730300816979,5118,10.451215972422638,5651,148921.768900925322669,,290602.953979092708323,345871.238302237121388,1639.4470215
412,1,0.000000000000000,1304,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,270234.382600000011735,86306.180389999994077,1,7480.234862999999677,-4.546374321000000,0.161356345000000,2.186328650000000,-0.407081604000000,-0.045084197000000,605,209,1.000074983000000,30.083034519999998,6.194726944000000,35.639789579999999,23.569507600000001,6.884424686000000,36.401927950000001,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,1439.316522509999913,78229.624905270655290,1439.225036756253530,54.3553807829704,5655,15.224072108170828,5122,221744.867349612293765,,185911.101973059267038,377740.190127110457979,883.8477783
413,1,1.240034789211077,1305,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,270303.374200000020210,86422.851519999996526,8,7502.600585999999566,-6.896179199000000,0.415011466000000,5.813916206000000,0.708370209000000,0.398627579000000,-9,64,1.000073433000000,30.088502880000000,6.193826199000000,35.629837039999998,23.572059629999998,6.884981632000000,36.405662540000002,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,1439.316522509999913,78229.624905270655290,1439.225036756253530,54.3553807829704,5655,15.224072108170828,5122,187802.862211678002495,,183319.705548301251838,414273.745653479243629,969.8528442
414,1,10.461120543034294,1306,LUT GRIS,SUBADULT,0,ABSENCE,0.000000000000000,REEF VISUAL CENSUS,270138.545900000026450,86114.043550000002142,8,7463.935547000000042,-6.626751423000000,0.471966207000000,6.556555748000000,0.110876083000000,0.179047853000000,-9,64,1.000037551000000,30.073293690000000,6.196281910000000,35.657604220000003,23.566616060000001,6.883440495000000,36.395591740000000,0,Unified Patch Reef Map v1.3, ,Coral Reef and Hardbottom,Individual Patch Reef, , , , , ,G_B_S_P_I,B_R_S_C,Coral Reef and Hardbottom,Individual or Aggregated Patch Reef,Individual or Aggregated Patch Reef,Individual Patch Reef,Individual Patch Reef,1439.316522509999913,78229.624905270655290,1439.225036756253530,54.3553807829704,5655,15.224072108170828,5122,193303.557151903631166,,189618.781449845206225,402473.760790354688652,733.1980591
